1 -1 1663 57.0137 59.4106 1432536 13304
1 -1 1663 57.0137 59.4106 1445840 13304
1 -1 1663 57.0137 59.4106 1459144 13304
1 -1 1663 57.0137 59.4106 1472448 13304
1 -1 1663 57.0137 59.4106 1485752 13304
1 -1 1663 57.0137 59.4106 1499056 13304
1 -1 1663 57.0137 59.4106 1512360 13304
1 -1 1663 57.0137 59.4106 1525664 13304
1 -1 1663 57.0137 59.4106 1538968 13304
1 -1 1663 57.0137 59.4106 1552272 13304
1 -1 1663 57.0137 59.4106 1565576 13304
1 -1 1663 57.0137 59.4106 1578880 13304
1 -1 1663 57.0137 59.4106 1592184 13304
1 -1 1663 57.0137 59.4106 1605488 13304
1 -1 1663 57.0137 59.4106 1618792 13304
1 -1 1663 57.0137 59.4106 1632096 13304
1 -1 1663 57.0137 59.4106 1645400 13304
1 -1 380 57.795 58.9739 1658704 3040
1 -1 380 57.795 58.9739 1661744 3040
1 -1 380 57.795 58.9739 1664784 3040
1 -1 380 57.795 58.9739 1667824 3040
1 -1 380 57.795 58.9739 1670864 3040
1 -1 1382 58.645 61.4281 1673904 11056
1 -1 1382 58.645 61.4281 1684960 11056
1 -1 1382 58.645 61.4281 1696016 11056
1 -1 1382 58.645 61.4281 1707072 11056
1 -1 1382 58.645 61.4281 1718128 11056
1 -1 1382 58.645 61.4281 1729184 11056
1 -1 1382 58.645 61.4281 1740240 11056
1 -1 1382 58.645 61.4281 1751296 11056
1 -1 1382 58.645 61.4281 1762352 11056
1 -1 1382 58.645 61.4281 1773408 11056
1 -1 1382 58.645 61.4281 1784464 11056
1 -1 1382 58.645 61.4281 1795520 11056
1 -1 1458 54.7169 56.4074 1806576 11664
1 -1 1458 54.7169 56.4074 1818240 11664
1 -1 1458 54.7169 56.4074 1829904 11664
1 -1 1458 54.7169 56.4074 1841568 11664
1 -1 1458 54.7169 56.4074 1853232 11664
1 -1 1458 54.7169 56.4074 1864896 11664
1 -1 1458 54.7169 56.4074 1876560 11664
1 -1 1458 54.7169 56.4074 1888224 11664
1 -1 1458 54.7169 56.4074 1899888 11664
1 -1 1458 54.7169 56.4074 1911552 11664
1 -1 1458 54.7169 56.4074 1923216 11664
1 -1 1458 54.7169 56.4074 1934880 11664
1 -1 1458 54.7169 56.4074 1946544 11664
1 -1 1458 54.7169 56.4074 1958208 11664
1 -1 790 55.633 60.9085 1969872 6320
1 -1 790 55.633 60.9085 1976192 6320
1 -1 790 55.633 60.9085 1982512 6320
1 -1 790 55.633 60.9085 1988832 6320
1 -1 790 55.633 60.9085 1995152 6320
1 -1 790 55.633 60.9085 2001472 6320
1 -1 790 55.633 60.9085 2007792 6320
1 -1 790 55.633 60.9085 2014112 6320
1 -1 790 55.633 60.9085 2020432 6320
1 -1 790 55.633 60.9085 2026752 6320
1 -1 167 61.192 63.4829 2033072 1336
1 -1 900 62.9375 66.5811 2034408 7200
1 -1 900 62.9375 66.5811 2041608 7200
1 -1 900 62.9375 66.5811 2048808 7200
1 -1 900 62.9375 66.5811 2056008 7200
1 -1 900 62.9375 66.5811 2063208 7200
1 -1 900 62.9375 66.5811 2070408 7200
1 -1 791 67.9989 71.3526 2077608 6328
1 -1 791 67.9989 71.3526 2083936 6328
1 -1 593 65.4359 68.301 2090264 4744
1 -1 459 56.1669 58.0013 2095008 3672
1 -1 459 56.1669 58.0013 2098680 3672
1 -1 459 56.1669 58.0013 2102352 3672
1 -1 459 56.1669 58.0013 2106024 3672
1 -1 459 56.1669 58.0013 2109696 3672
1 -1 1534 61.901 65.8394 2113368 12272
1 -1 628 60.9207 63.2757 2125640 5024
1 -1 628 60.9207 63.2757 2130664 5024
1 -1 628 60.9207 63.2757 2135688 5024
1 -1 1150 55.6368 56.9033 2140712 9200
1 -1 1150 55.6368 56.9033 2149912 9200
1 -1 1150 55.6368 56.9033 2159112 9200
1 -1 1150 55.6368 56.9033 2168312 9200
1 -1 1150 55.6368 56.9033 2177512 9200
1 -1 1150 55.6368 56.9033 2186712 9200
1 -1 1150 55.6368 56.9033 2195912 9200
1 -1 1150 55.6368 56.9033 2205112 9200
1 -1 1150 55.6368 56.9033 2214312 9200
1 -1 1150 55.6368 56.9033 2223512 9200
1 -1 1150 55.6368 56.9033 2232712 9200
1 -1 1150 55.6368 56.9033 2241912 9200
1 -1 1150 55.6368 56.9033 2251112 9200
1 -1 1150 55.6368 56.9033 2260312 9200
1 -1 1150 55.6368 56.9033 2269512 9200
1 -1 1834 61.9455 68.5073 2278712 14672
1 -1 896 55.8287 57.4269 2293384 7168
1 -1 896 55.8287 57.4269 2300552 7168
1 -1 896 55.8287 57.4269 2307720 7168
1 -1 896 55.8287 57.4269 2314888 7168
1 -1 896 55.8287 57.4269 2322056 7168
1 -1 896 55.8287 57.4269 2329224 7168
1 -1 896 55.8287 57.4269 2336392 7168
1 -1 896 55.8287 57.4269 2343560 7168
1 -1 896 55.8287 57.4269 2350728 7168
1 -1 1353 54.668 56.3584 2357896 10824
1 -1 1353 54.668 56.3584 2368720 10824
1 -1 1353 54.668 56.3584 2379544 10824
1 -1 1353 54.668 56.3584 2390368 10824
1 -1 1353 54.668 56.3584 2401192 10824
1 -1 1353 54.668 56.3584 2412016 10824
1 -1 1353 54.668 56.3584 2422840 10824
1 -1 1353 54.668 56.3584 2433664 10824
1 -1 1353 54.668 56.3584 2444488 10824
1 -1 1353 54.668 56.3584 2455312 10824
1 -1 1353 54.668 56.3584 2466136 10824
1 -1 1353 54.668 56.3584 2476960 10824
1 -1 1353 54.668 56.3584 2487784 10824
1 -1 1353 54.668 56.3584 2498608 10824
1 -1 1353 54.668 56.3584 2509432 10824
1 -1 1353 54.668 56.3584 2520256 10824
1 -1 1353 54.668 56.3584 2531080 10824
1 -1 1353 54.668 56.3584 2541904 10824
1 -1 1353 54.668 56.3584 2552728 10824
1 -1 1353 54.668 56.3584 2563552 10824
1 -1 1353 54.668 56.3584 2574376 10824
1 -1 1353 54.668 56.3584 2585200 10824
1 -1 1353 54.668 56.3584 2596024 10824
1 -1 1353 54.668 56.3584 2606848 10824
1 -1 1353 54.668 56.3584 2617672 10824
1 -1 1353 54.668 56.3584 2628496 10824
1 -1 1353 54.668 56.3584 2639320 10824
1 -1 1353 54.668 56.3584 2650144 10824
1 -1 42 59.3408 59.7996 2660968 336
1 -1 1883 59.7638 63.2222 2661304 15064
1 -1 1883 59.7638 63.2222 2676368 15064
1 -1 1883 59.7638 63.2222 2691432 15064
1 -1 1883 59.7638 63.2222 2706496 15064
1 -1 1883 59.7638 63.2222 2721560 15064
1 -1 1883 59.7638 63.2222 2736624 15064
1 -1 1883 59.7638 63.2222 2751688 15064
1 -1 1883 59.7638 63.2222 2766752 15064
1 -1 1883 59.7638 63.2222 2781816 15064
1 -1 1883 59.7638 63.2222 2796880 15064
1 -1 1883 59.7638 63.2222 2811944 15064
1 -1 1883 59.7638 63.2222 2827008 15064
1 -1 1883 59.7638 63.2222 2842072 15064
1 -1 1883 59.7638 63.2222 2857136 15064
1 -1 1883 59.7638 63.2222 2872200 15064
1 -1 1883 59.7638 63.2222 2887264 15064
1 -1 1883 59.7638 63.2222 2902328 15064
1 -1 1883 59.7638 63.2222 2917392 15064
1 -1 1883 59.7638 63.2222 2932456 15064
1 -1 1883 59.7638 63.2222 2947520 15064
1 -1 1883 59.7638 63.2222 2962584 15064
1 -1 1883 59.7638 63.2222 2977648 15064
1 -1 1883 59.7638 63.2222 2992712 15064
1 -1 1883 59.7638 63.2222 3007776 15064
1 -1 1883 59.7638 63.2222 3022840 15064
1 -1 271 58.8023 60.5277 3037904 2168
1 -1 271 58.8023 60.5277 3040072 2168
1 -1 271 58.8023 60.5277 3042240 2168
1 -1 271 58.8023 60.5277 3044408 2168
1 -1 536 58.1899 59.7295 3046576 4288
1 -1 536 58.1899 59.7295 3050864 4288
1 -1 536 58.1899 59.7295 3055152 4288
1 -1 536 58.1899 59.7295 3059440 4288
1 -1 1835 55.76 58.9621 3063728 14680
1 -1 1835 55.76 58.9621 3078408 14680
1 -1 1835 55.76 58.9621 3093088 14680
1 -1 1835 55.76 58.9621 3107768 14680
1 -1 1835 55.76 58.9621 3122448 14680
1 -1 1835 55.76 58.9621 3137128 14680
1 -1 1835 55.76 58.9621 3151808 14680
1 -1 1835 55.76 58.9621 3166488 14680
1 -1 1835 55.76 58.9621 3181168 14680
1 -1 1835 55.76 58.9621 3195848 14680
1 -1 1835 55.76 58.9621 3210528 14680
1 -1 1835 55.76 58.9621 3225208 14680
1 -1 1835 55.76 58.9621 3239888 14680
1 -1 1835 55.76 58.9621 3254568 14680
1 -1 1835 55.76 58.9621 3269248 14680
1 -1 1835 55.76 58.9621 3283928 14680
1 -1 1835 55.76 58.9621 3298608 14680
1 -1 1835 55.76 58.9621 3313288 14680
1 -1 630 33.4754 36.9993 3327968 5040
1 -1 112 31.3325 32.4277 3333008 896
1 -1 1814 34.2584 37.0032 3333904 14512
1 -1 1863 32.9837 34.4993 3348416 14904
1 -1 618 32.4245 33.6527 3363320 4944
1 -1 184 32.4262 33.7782 3368264 1472
1 -1 642 33.0254 34.3191 3369736 5136
1 -1 623 32.5049 34.0482 3374872 4984
1 -1 1388 34.2096 37.0008 3379856 11104
1 -1 244 33.5674 37.0043 3390960 1952
1 -1 164 31.4261 32.5142 3392912 1312
1 -1 462 32.5012 33.4661 3394224 3696
1 -1 68 31.3322 31.7318 3397920 544
1 -1 617 33.8823 35.5311 3398464 4936
1 -1 241 32.0388 33.4647 3403400 1928
1 -1 140 36.2499 36.4995 3405328 1120
1 -1 112 34.3893 34.7733 3406448 896
1 -1 210 34.0596 34.4959 3407344 1680
1 -1 223 35.9647 36.2679 3409024 1784
1 -1 160 34.1496 34.5061 3410808 1280
1 -1 222 35.8674 36.2612 3412088 1776
1 -1 198 35.3268 35.7687 3413864 1584
1 -1 271 35.8809 36.2579 3415448 2168
1 -1 204 34.6275 34.9119 3417616 1632
1 -1 690 33.9376 34.5681 3419248 5520
1 -1 338 33.0059 33.3982 3424768 2704
1 -1 213 35.974 36.4987 3427472 1704
1 -1 323 36.0994 36.4996 3429176 2584
1 -1 639 33.1612 33.7078 3431760 5112
1 -1 701 33.2698 33.8022 3436872 5608
1 -1 270 33.0041 33.5637 3442480 2160
1 -1 735 33.7698 34.3409 3444640 5880
1 -1 310 36.2006 36.4986 3450520 2480
1 -1 314 35.0713 35.463 3453000 2512
1 -1 69 35.1434 35.4497 3455512 552
1 -1 448 33.7951 34.1559 3456064 3584
1 -1 466 33.5171 34.1191 3459648 3728
1 -1 335 34.8422 35.3684 3463376 2680
1 -1 468 33.4761 34.0089 3466056 3744
1 -1 399 33.7477 34.3556 3469800 3192
1 -1 326 35.5263 35.9429 3472992 2608
1 -1 306 35.3543 35.89 3475600 2448
1 -1 306 34.0623 34.4928 3478048 2448
1 -1 342 33.0184 33.482 3480496 2736
1 -1 771 33.5337 33.9453 3483232 6168
1 -1 379 34.4819 35.0763 3489400 3032
1 -1 477 33.0191 33.6139 3492432 3816
1 -1 304 35.3896 36.0006 3496248 2432
1 -1 298 34.3364 35.0043 3498680 2384
1 -1 94 34.3395 34.7465 3501064 752
1 -1 335 33.4404 33.9606 3501816 2680
1 -1 610 33.3556 33.8225 3504496 4880
1 -1 345 34.1187 34.6457 3509376 2760
1 -1 470 33.943 34.3501 3512136 3760
1 -1 389 34.4795 35.0916 3515896 3112
1 -1 284 36.1149 36.4985 3519008 2272
1 -1 300 34.9309 35.451 3521280 2400
1 -1 623 33.751 34.1926 3523680 4984
1 -1 574 33.0082 33.3877 3528664 4592
1 -1 649 35.0207 35.5342 3533256 5192
1 -1 389 34.9125 35.4458 3538448 3112
1 -1 88 36.1141 36.4984 3541560 704
1 -1 233 36.1213 36.4992 3542264 1864
1 -1 108 35.3583 35.7122 3544128 864
1 -1 263 33.7043 34.0641 3544992 2104
1 -1 155 33.0173 33.455 3547096 1240
1 -1 149 35.6999 35.9964 3548336 1192
1 -1 236 35.3506 35.7646 3549528 1888
1 -1 238 34.833 35.4418 3551416 1904
1 -1 140 33.389 33.7922 3553320 1120
1 -1 188 35.1995 35.7742 3554440 1504
1 -1 200 35.7504 36.2362 3555944 1600
1 -1 265 34.7434 35.3174 3557544 2120
1 -1 149 33.7834 34.1738 3559664 1192
1 -1 252 35.0197 35.43 3560856 2016
1 -1 139 35.7598 36.3074 3562872 1112
1 -1 206 36.0628 36.4986 3563984 1648
1 -1 95 35.7247 36.1251 3565632 760
1 -1 193 34.7719 35.1158 3566392 1544
1 -1 97 35.4386 35.7084 3567936 776
1 -1 83 34.1899 34.729 3568712 664
1 -1 183 35.1174 35.7288 3569376 1464
1 -1 266 34.4894 35.0145 3570840 2128
1 -1 88 34.8671 35.1489 3572968 704
1 -1 206 34.4111 34.8591 3573672 1648
1 -1 162 34.6653 35.0998 3575320 1296
1 -1 82 35.7184 36.1151 3576616 656
1 -1 162 35.8906 36.4976 3577272 1296
1 -1 221 35.7049 36.1328 3578568 1768
1 -1 120 35.3637 35.7908 3580336 960
1 -1 201 39.7077 41.1845 3581296 1608
1 -1 84 41.1835 41.9976 3582904 672
1 -1 161 37.6894 37.87 3583576 1288
1 -1 161 37.6894 37.87 3584864 1288
1 -1 161 37.6894 37.87 3586152 1288
1 -1 161 37.6894 37.87 3587440 1288
1 -1 161 37.6894 37.87 3588728 1288
1 -1 161 37.6894 37.87 3590016 1288
1 -1 1068 33.4632 35.1143 3591304 8544
1 -1 1068 33.4632 35.1143 3599848 8544
1 -1 1068 33.4632 35.1143 3608392 8544
1 -1 1068 33.4632 35.1143 3616936 8544
1 -1 1068 33.4632 35.1143 3625480 8544
1 -1 464 39.3916 39.7768 3634024 3712
1 -1 490 38.0317 38.5391 3637736 3920
1 -1 550 38.7346 39.3057 3641656 4400
1 -1 1306 39.977 41.368 3646056 10448
1 -1 316 33.2154 34.9013 3656504 2528
1 -1 316 33.2154 34.9013 3659032 2528
1 -1 316 33.2154 34.9013 3661560 2528
1 -1 563 38.9184 39.6395 3664088 4504
1 -1 588 38.6675 39.5814 3668592 4704
1 -1 649 33.8708 35.8096 3673296 5192
1 -1 503 36.8506 37.2861 3678488 4024
1 -1 416 37.4544 37.9058 3682512 3328
1 -1 308 38.3269 38.9333 3685840 2464
1 -1 660 38.218 38.709 3688304 5280
1 -1 605 39.2956 40.1519 3693584 4840
1 -1 640 37.8314 38.5099 3698424 5120
1 -1 523 38.9239 39.4145 3703544 4184
1 -1 570 37.7186 38.0999 3707728 4560
1 -1 524 41.3808 42.001 3712288 4192
1 -1 835 38.5023 39.0675 3716480 6680
1 -1 1641 35.9069 37.5857 3723160 13128
1 -1 289 39.3829 39.8004 3736288 2312
1 -1 734 40.0013 41.4658 3738600 5872
1 -1 288 32.6186 33.4337 3744472 2304
1 -1 853 35.7868 37.4652 3746776 6824
1 -1 268 34.7906 35.7981 3753600 2144
1 -1 237 35.789 36.489 3755744 1896
1 -1 711 32.8006 34.8233 3757640 5688
1 -1 711 32.8006 34.8233 3763328 5688
1 -1 711 32.8006 34.8233 3769016 5688
1 -1 941 36.763 37.778 3774704 7528
1 -1 606 37.8149 38.3212 3782232 4848
1 -1 606 37.8149 38.3212 3787080 4848
1 -1 624 37.1831 37.9041 3791928 4992
1 -1 635 38.7586 40.0021 3796920 5080
1 -1 462 36.7404 37.6334 3802000 3696
1 -1 754 37.4627 38.7132 3805696 6032
1 -1 1312 35.789 36.9197 3811728 10496
1 -1 566 38.1549 38.8642 3822224 4528
1 -1 685 39.0052 39.5267 3826752 5480
1 -1 357 33.3866 33.9475 3832232 2856
1 -1 821 38.7115 39.3165 3835088 6568
1 -1 550 39.5973 40.4497 3841656 4400
1 -1 514 33.4259 34.0799 3846056 4112
1 -1 621 38.0184 38.7364 3850168 4968
1 -1 733 36.1968 36.9889 3855136 5864
1 -1 377 32.5342 33.505 3861000 3016
1 -1 703 37.4818 38.3003 3864016 5624
1 -1 897 34.8975 35.7952 3869640 7176
1 -1 530 37.1073 37.7084 3876816 4240
1 -1 814 36.893 37.4846 3881056 6512
1 -1 1044 40.2854 41.1849 3887568 8352
1 -1 885 40.9923 42.0095 3895920 7080
1 -1 788 38.1098 38.8529 3903000 6304
1 -1 563 37.1348 38.0774 3909304 4504
1 -1 1039 39.7974 40.4531 3913808 8312
1 -1 651 35.7892 36.7448 3922120 5208
1 -1 1205 37.6337 38.4335 3927328 9640
1 -1 612 38.3131 38.9259 3936968 4896
1 -1 256 37.4227 38.1473 3941864 2048
1 -1 87 38.265 38.6157 3943912 696
1 -1 74 39.0376 39.5741 3944608 592
1 -1 256 36.9927 37.8175 3945200 2048
1 -1 104 38.5164 39.5665 3947248 832
1 -1 100 40.4353 41.0026 3948080 800
1 -1 145 37.3923 37.975 3948880 1160
1 -1 92 38.1523 38.6686 3950040 736
1 -1 79 40.0009 40.5244 3950776 632
1 -1 145 37.6429 38.2655 3951408 1160
1 -1 42 40.4385 40.7498 3952568 336
1 -1 69 37.6435 38.2688 3952904 552
1 -1 92 37.7347 38.5224 3953456 736
1 -1 85 39.6502 40.2261 3954192 680
1 -1 61 37.3993 37.8352 3954872 488
1 -1 405 39.738 40.0015 3955360 3240
1 -1 119 37.3562 37.7523 3958600 952
1 -1 512 39.5636 39.7408 3959552 4096
1 -1 512 39.5636 39.7408 3963648 4096
1 -1 512 39.5636 39.7408 3967744 4096
1 -1 512 39.5636 39.7408 3971840 4096
1 -1 512 39.5636 39.7408 3975936 4096
1 -1 512 39.5636 39.7408 3980032 4096
1 -1 512 39.5636 39.7408 3984128 4096
1 -1 512 39.5636 39.7408 3988224 4096
1 -1 57 36.9924 37.423 3992320 456
1 -1 86 36.9931 37.6444 3992776 688
1 -1 66 37.6433 38.2678 3993464 528
1 -1 367 39.9129 40.2628 3993992 2936
1 -1 367 39.9129 40.2628 3996928 2936
1 -1 367 39.9129 40.2628 3999864 2936
1 -1 685 38.4223 39.0579 4002800 5480
1 -1 311 39.5649 39.852 4008280 2488
1 -1 437 36.9952 37.6583 4010768 3496
1 -1 374 37.8897 38.2652 4014264 2992
1 -1 294 38.6681 39.2179 4017256 2352
1 -1 639 39.6143 39.9142 4019608 5112
1 -1 639 39.6143 39.9142 4024720 5112
1 -1 639 39.6143 39.9142 4029832 5112
1 -1 639 39.6143 39.9142 4034944 5112
1 -1 639 39.6143 39.9142 4040056 5112
1 -1 639 39.6143 39.9142 4045168 5112
1 -1 639 39.6143 39.9142 4050280 5112
1 -1 639 39.6143 39.9142 4055392 5112
1 -1 639 39.6143 39.9142 4060504 5112
1 -1 394 39.1295 39.5662 4065616 3152
1 -1 380 39.3497 39.9253 4068768 3040
1 -1 893 39.6841 40.4863 4071808 7144
1 -1 714 38.1469 39.2576 4078952 5712
1 -1 758 37.2891 38.0189 4084664 6064
1 -1 867 40.3234 41.0027 4090728 6936
1 -1 676 39.1296 39.9144 4097664 5408
1 -1 676 39.1296 39.9144 4103072 5408
